packet_count,byte_count,flow_duration,protocol,label,attack_type
255,0,0,TCP,malicious,DDoS
255,124,0,UDP,normal,Normal
237,2416,0,TCP,normal,Normal
267,0,0,TCP,malicious,DDoS
85,0,0,TCP,normal,Normal
255,608,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
157,2255,1,TCP,normal,Normal
255,6546,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
83,59,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
224,1118,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
38,0,0,TCP,malicious,Probe
255,618,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,28752,0,TCP,normal,Normal
255,147,0,UDP,normal,Normal
142,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,159,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
73,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
26,40368,13271,TCP,normal,Normal
255,1415,0,TCP,normal,Normal
146,0,0,TCP,malicious,DDoS
255,3098,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
87,8,0,ICMP,malicious,Probe
255,1923,0,TCP,normal,Normal
255,808,0,TCP,normal,Normal
255,252,6326,UDP,normal,Normal
255,0,0,TCP,normal,Normal
96,1863,2,TCP,normal,Normal
255,844,0,TCP,normal,Normal
255,9129,0,TCP,normal,Normal
255,3843,0,TCP,normal,Normal
255,1861,0,TCP,normal,Normal
122,1095,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
303,170,0,UDP,normal,Normal
209,0,0,TCP,normal,Normal
255,1934,0,TCP,normal,Normal
255,5677,0,TCP,normal,Normal
255,2810,0,TCP,normal,Normal
255,2225,0,TCP,normal,Normal
255,1090,0,TCP,normal,Normal
438,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
199,147,0,UDP,normal,Normal
141,1380,0,TCP,normal,Normal
255,3535,0,TCP,normal,Normal
73,0,0,TCP,normal,Normal
214,1363,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
254,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
157,0,0,TCP,normal,Normal
255,3474,0,TCP,normal,Normal
255,7642,0,TCP,normal,Normal
176,51,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,182,0,ICMP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1312,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
261,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
273,0,0,TCP,malicious,DDoS
272,0,0,TCP,malicious,DDoS
273,0,0,TCP,malicious,DDoS
261,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,966,0,TCP,normal,Normal
255,986,0,TCP,normal,Normal
255,4400,0,TCP,normal,Normal
16,0,0,TCP,normal,Normal
255,7630,0,TCP,normal,Normal
255,1109,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
509,0,0,TCP,malicious,Probe
103,6,1,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
44,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,252,2464,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
110,1011,23,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
105,1339,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1922,0,TCP,normal,Normal
255,445,0,TCP,normal,Normal
255,1138,0,TCP,normal,Normal
118,4764,0,TCP,normal,Normal
255,1,38714,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,3375,0,TCP,normal,Normal
255,10132,0,TCP,normal,Normal
255,3114,0,TCP,normal,Normal
255,251,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3533,0,TCP,normal,Normal
510,0,0,TCP,malicious,Probe
270,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
92,212,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,846,0,TCP,normal,Normal
255,164,0,UDP,normal,Normal
255,1854,0,TCP,normal,Normal
255,874,0,TCP,normal,Normal
255,5656,28,TCP,normal,Normal
255,162,0,UDP,normal,Normal
255,9132,0,TCP,normal,Normal
279,0,0,TCP,malicious,DDoS
146,383,0,TCP,normal,Normal
206,157,0,UDP,normal,Normal
83,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,678,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1966,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,536,0,TCP,normal,Normal
265,0,0,TCP,malicious,DDoS
253,0,0,TCP,malicious,DDoS
139,8,0,ICMP,malicious,Probe
255,505,0,TCP,normal,Normal
42,7045,12,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,9215,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,973,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,181,0,UDP,normal,Normal
47,30,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,78,0,ICMP,normal,Normal
297,0,0,TCP,malicious,DDoS
184,1105,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,659,0,TCP,normal,Normal
67,0,0,TCP,malicious,Probe
35,3896,0,TCP,normal,Normal
255,5053,0,TCP,normal,Normal
255,2333,0,TCP,normal,Normal
255,1850,0,TCP,normal,Normal
255,183,0,ICMP,normal,Normal
262,0,0,TCP,malicious,DDoS
255,252,4785,UDP,normal,Normal
255,86,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,8601,0,TCP,normal,Normal
263,0,0,TCP,malicious,DDoS
255,539,0,TCP,normal,Normal
255,2160,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,122,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
260,0,0,TCP,malicious,DDoS
255,1239,0,TCP,normal,Normal
122,852,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
509,0,0,TCP,malicious,Probe
255,13820,0,TCP,normal,Normal
255,27786,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1038,0,TCP,normal,Normal
255,250,2625,UDP,normal,Normal
255,3414,0,TCP,normal,Normal
255,3173,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,2181,0,TCP,normal,Normal
255,19108,0,TCP,normal,Normal
255,7700,0,TCP,normal,Normal
84,18,0,ICMP,malicious,Probe
320,129,0,UDP,normal,Normal
255,88,0,UDP,normal,Normal
97,62854,0,TCP,malicious,DDoS
255,750,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,2774,0,TCP,normal,Normal
258,0,0,TCP,malicious,DDoS
255,122,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
176,1417,2,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,4754,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,38108,TCP,malicious,Probe
24,334,0,TCP,malicious,Credential Attack
255,1189,0,TCP,normal,Normal
255,747,0,TCP,normal,Normal
255,520,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2059,0,TCP,normal,Normal
255,2433,0,TCP,normal,Normal
255,751,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,5059,0,TCP,normal,Normal
10,304,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,116,0,UDP,normal,Normal
255,450,0,TCP,normal,Normal
255,27737,0,TCP,normal,Normal
255,2396,0,TCP,normal,Normal
255,748,0,TCP,normal,Normal
290,0,0,TCP,malicious,DDoS
194,1,42041,TCP,malicious,Probe
255,555,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,176,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,786,0,TCP,normal,Normal
255,660,0,TCP,normal,Normal
255,803,0,TCP,normal,Normal
255,3044,0,TCP,normal,Normal
308,176,0,UDP,normal,Normal
255,1390,0,TCP,normal,Normal
255,8841,0,TCP,normal,Normal
255,2881,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
140,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
209,126,0,UDP,normal,Normal
255,173,0,UDP,normal,Normal
255,1381,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,28,0,UDP,malicious,DDoS
255,5111,0,TCP,normal,Normal
23,12194,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,13161,TCP,malicious,Probe
255,117,0,UDP,normal,Normal
187,2228,17,TCP,normal,Normal
255,3120,0,TCP,normal,Normal
255,1019,20,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,1,TCP,malicious,Probe
292,0,0,TCP,malicious,DDoS
25,334,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2086,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
249,0,0,TCP,normal,Normal
255,1723,0,TCP,normal,Normal
255,2668,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
4,8916,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,21151,0,TCP,normal,Normal
255,9503,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,129,0,UDP,normal,Normal
255,1589,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,4566,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1089,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,88,0,UDP,normal,Normal
255,2583,0,TCP,normal,Normal
142,0,0,TCP,malicious,DDoS
255,959,0,TCP,normal,Normal
95,12324,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
109,951,0,TCP,normal,Normal
107,16787,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,595,0,TCP,normal,Normal
255,1926,0,TCP,normal,Normal
287,0,0,TCP,malicious,DDoS
255,43052,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
413,0,2,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,1343,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1,38044,TCP,malicious,Probe
68,15876,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
165,1065,0,TCP,normal,Normal
226,3124,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
90,168,0,TCP,normal,Normal
255,10373,0,TCP,normal,Normal
281,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
157,1215,1,TCP,normal,Normal
255,835,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,507,0,TCP,normal,Normal
134,12921,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
81,808,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,251,4,UDP,normal,Normal
234,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
18,88,28,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
244,1030,0,TCP,normal,Normal
290,0,0,TCP,malicious,DDoS
224,121,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
267,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
19,2336,1,TCP,normal,Normal
97,47,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,70,0,ICMP,normal,Normal
43,832,4,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
130,0,0,TCP,normal,Normal
255,15069,0,TCP,normal,Normal
178,1635,1,TCP,normal,Normal
255,8261,0,TCP,normal,Normal
255,252,3728,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,14750,0,TCP,normal,Normal
255,670,0,TCP,normal,Normal
161,148,0,TCP,normal,Normal
133,7233,0,TCP,normal,Normal
255,2017,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
298,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,923,0,TCP,normal,Normal
297,0,0,TCP,malicious,DDoS
88,33,0,UDP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
254,0,0,TCP,normal,Normal
316,170,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,733,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2543,0,TCP,normal,Normal
255,4549,0,TCP,normal,Normal
276,0,0,TCP,malicious,DDoS
381,1032,0,ICMP,malicious,DDoS
255,18302,632,TCP,normal,Normal
255,1167,0,TCP,normal,Normal
256,0,0,TCP,malicious,DDoS
255,11207,0,TCP,normal,Normal
16,1422,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
210,4143,27,TCP,normal,Normal
255,10714,0,TCP,normal,Normal
289,0,0,TCP,malicious,DDoS
60,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,14770,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,71,23,UDP,normal,Normal
280,0,0,TCP,malicious,DDoS
255,1480,0,TCP,normal,Normal
283,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
298,154,0,UDP,normal,Normal
255,1563,0,TCP,normal,Normal
255,718,0,TCP,normal,Normal
255,113,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2106,0,TCP,normal,Normal
110,1273,0,TCP,normal,Normal
154,13692,24,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,165,0,UDP,normal,Normal
435,520,0,UDP,normal,Normal
255,1865,0,TCP,normal,Normal
276,121,0,UDP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
255,167,0,UDP,normal,Normal
255,1372,10,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
275,0,0,TCP,malicious,DDoS
257,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,795,0,TCP,normal,Normal
255,174,0,UDP,normal,Normal
255,1849,0,TCP,normal,Normal
255,2468,0,TCP,normal,Normal
266,0,0,TCP,malicious,DDoS
255,609,0,TCP,normal,Normal
281,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,744867,1,TCP,normal,Normal
255,682,0,TCP,normal,Normal
85,192,0,TCP,normal,Normal
121,1297,0,TCP,normal,Normal
255,489,0,TCP,normal,Normal
38,334,0,TCP,malicious,Credential Attack
255,165,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
30,3470,11594,TCP,normal,Normal
51,334,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,12941,0,TCP,normal,Normal
255,3962,0,TCP,normal,Normal
180,0,0,TCP,malicious,Probe
511,1032,0,ICMP,malicious,DDoS
197,8,0,ICMP,malicious,Probe
255,1296,0,TCP,normal,Normal
255,2855,0,TCP,normal,Normal
56,9,0,TCP,normal,Normal
300,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,534,67,TCP,normal,Normal
255,126,0,UDP,normal,Normal
255,33963,0,TCP,normal,Normal
164,2194619,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,9753,0,TCP,normal,Normal
255,251,13015,UDP,normal,Normal
300,0,0,TCP,malicious,DDoS
151,8,0,ICMP,malicious,Probe
255,1913,0,TCP,normal,Normal
243,15128,0,TCP,normal,Normal
255,24648,0,TCP,normal,Normal
102,1556,0,TCP,normal,Normal
74,637,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
87,8716,0,TCP,normal,Normal
201,852,0,TCP,normal,Normal
165,1638,2,TCP,normal,Normal
255,726,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1087,0,TCP,normal,Normal
98,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,251,3214,UDP,normal,Normal
70,768,0,TCP,normal,Normal
255,3174,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
165,572,0,TCP,normal,Normal
255,948,0,TCP,normal,Normal
182,1066,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
511,0,0,TCP,malicious,Probe
255,3655,0,TCP,normal,Normal
255,10058,0,TCP,normal,Normal
159,12241,0,TCP,normal,Normal
249,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1993,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,119,0,UDP,normal,Normal
255,11151,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
138,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
292,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
235,1077,1,TCP,normal,Normal
255,1032,0,ICMP,malicious,DDoS
33,8,0,ICMP,malicious,Probe
255,145,0,UDP,normal,Normal
89,8,0,ICMP,malicious,Probe
255,1502,0,TCP,normal,Normal
39,1199,0,TCP,normal,Normal
223,1830,0,TCP,normal,Normal
109,1302,15,TCP,normal,Normal
243,1355,1,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
98,5605,32,TCP,normal,Normal
219,2603,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,1334,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,567,0,TCP,normal,Normal
45,564,0,ICMP,normal,Normal
255,28,0,UDP,malicious,DDoS
255,1373,0,TCP,normal,Normal
255,2618,0,TCP,normal,Normal
255,6898,0,TCP,normal,Normal
255,252,3784,UDP,normal,Normal
36,146,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,6363,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,2661,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
145,1527,3,TCP,normal,Normal
153,1041,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3028,0,TCP,normal,Normal
255,118,0,UDP,normal,Normal
255,1369,0,TCP,normal,Normal
255,92,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,404,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
285,0,0,TCP,malicious,DDoS
227,0,0,TCP,malicious,DDoS
255,1436,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
16,8,0,ICMP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,118,0,UDP,normal,Normal
255,452,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,3920,0,TCP,normal,Normal
255,181,0,ICMP,normal,Normal
255,52053,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,5791,0,TCP,normal,Normal
255,576,0,TCP,normal,Normal
254,0,0,TCP,normal,Normal
205,59,0,TCP,normal,Normal
246,2441,1,TCP,normal,Normal
276,0,0,TCP,malicious,DDoS
255,3188,0,TCP,normal,Normal
87,175337,0,TCP,normal,Normal
247,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,90,0,UDP,normal,Normal
267,0,0,TCP,malicious,DDoS
39,872,319,TCP,normal,Normal
255,6340,0,TCP,normal,Normal
105,0,0,TCP,normal,Normal
121,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,88,0,UDP,normal,Normal
255,519,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
187,1240,3,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
264,0,0,TCP,malicious,DDoS
201,1112,11,TCP,normal,Normal
276,0,0,TCP,malicious,DDoS
255,2808,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,8071,0,TCP,normal,Normal
255,120,0,UDP,normal,Normal
268,0,0,TCP,malicious,DDoS
78,28,0,UDP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,5400,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,86,0,UDP,normal,Normal
108,1874,0,TCP,normal,Normal
277,0,0,TCP,malicious,DDoS
255,1950,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
171,1980,1,TCP,normal,Normal
282,113,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
109,0,0,TCP,malicious,Probe
54,0,0,TCP,malicious,Probe
255,164,0,UDP,normal,Normal
255,3147,0,TCP,normal,Normal
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
508,0,0,TCP,malicious,Probe
255,78,0,ICMP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1932,0,TCP,normal,Normal
255,8017,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3482,0,TCP,normal,Normal
255,28813,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,12443,0,TCP,normal,Normal
109,8,0,ICMP,malicious,Probe
255,232,0,TCP,normal,Normal
255,15015,0,TCP,normal,Normal
255,183,0,UDP,normal,Normal
255,0,0,TCP,malicious,Probe
60,8,0,ICMP,malicious,Probe
237,3036,0,TCP,normal,Normal
255,2323,0,TCP,normal,Normal
255,1,0,UDP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,2171,0,TCP,normal,Normal
259,156,0,UDP,normal,Normal
286,0,0,TCP,malicious,DDoS
255,781,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,251,1012,UDP,normal,Normal
133,26408,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,2671,0,TCP,normal,Normal
322,116,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
157,0,0,TCP,normal,Normal
255,0,1,TCP,malicious,Probe
255,3033,0,TCP,normal,Normal
181,16,0,TCP,normal,Normal
134,1771,1,TCP,normal,Normal
77,96,0,UDP,normal,Normal
167,88382,0,TCP,normal,Normal
217,0,0,TCP,malicious,DDoS
255,1032,0,ICMP,malicious,DDoS
116,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
80,9,0,TCP,normal,Normal
255,4769,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
205,0,0,TCP,malicious,Probe
255,505,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,normal,Normal
255,2827,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,45302,0,TCP,normal,Normal
38,1010,0,TCP,normal,Normal
255,1358,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,68,0,UDP,normal,Normal
20,0,0,TCP,malicious,Probe
147,0,0,TCP,malicious,DDoS
72,8,0,ICMP,malicious,Probe
170,1323,1,TCP,normal,Normal
23,5133876,5062,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,2631,0,TCP,normal,Normal
255,0,10,TCP,malicious,Probe
255,9855,0,TCP,normal,Normal
108,0,0,TCP,malicious,DDoS
255,1864,0,TCP,normal,Normal
66,549,0,TCP,normal,Normal
41,0,0,TCP,malicious,DDoS
253,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
209,1377,0,TCP,normal,Normal
255,962,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
249,181,0,UDP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1718,0,TCP,normal,Normal
255,1382,0,TCP,normal,Normal
255,7662,0,TCP,normal,Normal
292,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,7115,0,TCP,normal,Normal
52,0,0,TCP,malicious,Probe
202,1287,0,TCP,normal,Normal
255,853,0,TCP,normal,Normal
255,1842,1,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,3182,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,122,0,UDP,normal,Normal
255,3668,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,Probe
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
296,0,0,TCP,malicious,DDoS
14,45,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,11736,0,TCP,normal,Normal
274,0,0,TCP,malicious,DDoS
255,2153,0,TCP,normal,Normal
18,334,0,TCP,malicious,Credential Attack
255,0,0,TCP,malicious,DDoS
255,2124,0,TCP,normal,Normal
32,909,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,992,0,TCP,normal,Normal
255,251,2545,UDP,normal,Normal
255,742,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,10429,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,637,0,TCP,normal,Normal
255,626,0,TCP,normal,Normal
255,59287,0,TCP,normal,Normal
150,0,0,TCP,normal,Normal
270,0,0,TCP,malicious,DDoS
450,0,0,TCP,malicious,Probe
255,3456,0,TCP,normal,Normal
255,2660,0,TCP,normal,Normal
255,5720,0,TCP,normal,Normal
511,1032,0,ICMP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,4563,0,TCP,normal,Normal
73,0,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,1731,0,TCP,normal,Normal
80,168,0,TCP,normal,Normal
255,84,23,UDP,normal,Normal
167,140,0,TCP,normal,Normal
255,28,0,UDP,malicious,DDoS
255,2331,0,TCP,normal,Normal
260,0,0,TCP,malicious,DDoS
255,1,0,UDP,malicious,Probe
255,768,0,TCP,normal,Normal
255,520,0,ICMP,malicious,DDoS
255,30,0,ICMP,normal,Normal
255,0,0,TCP,malicious,DDoS
151,1480,0,ICMP,malicious,DDoS
255,116,0,UDP,normal,Normal
255,121,0,UDP,normal,Normal
221,7280,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
255,637,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
85,3690,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,0,0,TCP,malicious,DDoS
286,0,0,TCP,malicious,DDoS
255,145,0,UDP,normal,Normal
255,6473,0,TCP,normal,Normal
255,0,0,TCP,malicious,DDoS
255,10206,0,TCP,normal,Normal
255,814,0,TCP,normal,Normal
257,0,0,TCP,malicious,DDoS
255,1651,0,TCP,normal,Normal
255,0,0,TCP,normal,Normal
255,116,0,UDP,normal,Normal
